# time, t1_s1_1_f1, t1_s1_2_f1, t1_s1_3_f1, t2_s1_1_f1, t2_s1_2_f1, t2_s1_3_f1, t3_s1_1_f1, t3_s1_2_f1, t3_s1_3_f1
11.39972,0.24732,1.09036,0.17568,0.06469,-0.24432,0.20879,0.17674,0.15947,0.18005
11.41165,0.24505,1.09050,0.18214,0.06367,-0.24752,0.20807,0.17683,0.15945,0.17877
11.42357,0.24451,1.08845,0.18867,0.06264,-0.25280,0.20871,0.17738,0.15924,0.17604
11.43549,0.24249,1.08470,0.19413,0.06208,-0.26050,0.21011,0.17844,0.15935,0.17361
11.44742,0.24157,1.07905,0.20009,0.06288,-0.26539,0.21113,0.17988,0.16046,0.17047
11.45934,0.24186,1.07306,0.20385,0.06246,-0.27531,0.21382,0.18142,0.16247,0.16719
11.47127,0.24320,1.06734,0.20866,0.06486,-0.28163,0.21521,0.18321,0.16475,0.16450
11.48319,0.24427,1.06028,0.21122,0.06810,-0.29028,0.21747,0.18572,0.16696,0.16291
11.49511,0.24555,1.05584,0.21343,0.07049,-0.29840,0.21682,0.18659,0.17058,0.16086
11.50704,0.24843,1.05154,0.21403,0.07699,-0.30551,0.21569,0.18901,0.17268,0.15855
11.51896,0.25277,1.04933,0.21346,0.08318,-0.31318,0.21500,0.19106,0.17520,0.15773
11.53088,0.25582,1.04812,0.21250,0.08863,-0.31893,0.21278,0.19175,0.17724,0.15554
11.54281,0.25939,1.04785,0.20841,0.08937,-0.32302,0.20989,0.19241,0.17783,0.15333
11.55473,0.26434,1.04888,0.20702,0.09106,-0.32521,0.20668,0.19265,0.17836,0.15181
11.56666,0.26739,1.05162,0.20430,0.09092,-0.32600,0.20408,0.19263,0.17576,0.14947
11.57858,0.27097,1.05423,0.20367,0.08481,-0.32361,0.20284,0.19212,0.17399,0.14799
11.59050,0.27368,1.05855,0.19990,0.08047,-0.32131,0.20189,0.19242,0.17102,0.14743
11.60243,0.27607,1.06057,0.20116,0.06924,-0.31604,0.20221,0.19221,0.16810,0.14745
11.61435,0.27723,1.06241,0.20072,0.06009,-0.30979,0.20391,0.19191,0.16580,0.14873
11.62628,0.27890,1.06611,0.20388,0.05233,-0.30383,0.20654,0.19204,0.16371,0.15142
11.63820,0.28002,1.06776,0.20612,0.04305,-0.29666,0.21017,0.19097,0.16326,0.15516
11.65012,0.28164,1.06869,0.21125,0.03821,-0.28901,0.21395,0.19127,0.16483,0.15953
11.66205,0.28352,1.06993,0.21556,0.03623,-0.28167,0.21861,0.19215,0.16763,0.16436
11.67397,0.28435,1.07124,0.22202,0.03633,-0.27464,0.22256,0.19213,0.17131,0.16889
11.68590,0.28835,1.06983,0.22681,0.04017,-0.27004,0.22711,0.19250,0.17588,0.17371
11.69782,0.29094,1.07024,0.23334,0.04678,-0.26291,0.23111,0.19293,0.18089,0.17691
11.70974,0.29358,1.07037,0.23839,0.05592,-0.25934,0.23280,0.19263,0.18496,0.18028
11.72167,0.29729,1.06811,0.24381,0.06372,-0.25442,0.23287,0.19220,0.18713,0.18181
11.73359,0.29880,1.06672,0.24781,0.07208,-0.25285,0.23226,0.19170,0.18883,0.18392
11.74551,0.30080,1.06346,0.24969,0.08130,-0.25056,0.23067,0.19271,0.18865,0.18453
11.75744,0.30246,1.06417,0.25255,0.08510,-0.24897,0.22750,0.19172,0.18672,0.18536
11.76936,0.30382,1.06402,0.25417,0.08922,-0.24933,0.22390,0.19257,0.18359,0.18658
11.78129,0.30480,1.06476,0.25399,0.09359,-0.24852,0.22055,0.19470,0.17994,0.18827
11.79321,0.30535,1.06917,0.25495,0.09046,-0.24697,0.21575,0.19567,0.17500,0.18975
11.80513,0.30565,1.07528,0.25677,0.09374,-0.24668,0.21156,0.19863,0.16976,0.19195
11.81706,0.30667,1.08143,0.25835,0.09299,-0.24405,0.20707,0.20209,0.16531,0.19500
11.82898,0.30931,1.08888,0.26072,0.09230,-0.24207,0.20293,0.20540,0.16144,0.19816
11.84091,0.30990,1.09669,0.26586,0.09558,-0.24015,0.19900,0.20892,0.15801,0.20081
11.85283,0.31059,1.10549,0.26987,0.09366,-0.23988,0.19589,0.21272,0.15562,0.20430
11.86475,0.30783,1.11209,0.27560,0.09375,-0.23559,0.19329,0.21572,0.15383,0.20721
11.87668,0.30514,1.11944,0.28021,0.09363,-0.23296,0.19172,0.21797,0.15305,0.21002
11.88860,0.29956,1.11971,0.28443,0.09070,-0.23026,0.19156,0.21934,0.15179,0.21209
11.90053,0.29216,1.12196,0.28822,0.08766,-0.22519,0.19377,0.22094,0.15165,0.21511
11.91245,0.28390,1.12103,0.29199,0.08210,-0.21985,0.19539,0.22161,0.15155,0.21722
11.92437,0.27620,1.11827,0.29493,0.07536,-0.21566,0.20039,0.22129,0.15105,0.21874
11.93630,0.26863,1.11235,0.29499,0.06611,-0.20964,0.20691,0.22246,0.15191,0.21939
11.94822,0.26340,1.10626,0.29396,0.05873,-0.20541,0.21233,0.22343,0.15288,0.22046
11.96015,0.25846,1.09792,0.29000,0.05205,-0.20299,0.21953,0.22626,0.15344,0.21926
11.97207,0.25710,1.08869,0.28495,0.04823,-0.19867,0.22634,0.22831,0.15521,0.21745
11.98399,0.25519,1.08038,0.28013,0.04577,-0.19691,0.23443,0.23205,0.15793,0.21548
11.99592,0.25458,1.07113,0.27221,0.04847,-0.19580,0.23951,0.23573,0.16111,0.21095
12.00784,0.25434,1.06062,0.26283,0.05224,-0.19468,0.24432,0.23804,0.16308,0.20653
12.01976,0.25361,1.05382,0.25306,0.06419,-0.19571,0.25004,0.24087,0.16644,0.20097
12.03169,0.25225,1.04605,0.24491,0.07873,-0.19558,0.25254,0.24239,0.16883,0.19497
12.04361,0.24920,1.03993,0.23566,0.09251,-0.19537,0.25641,0.24369,0.17079,0.18814
12.05554,0.24492,1.03653,0.22801,0.10899,-0.19638,0.25856,0.24244,0.17247,0.18280
12.06746,0.23969,1.03302,0.22027,0.12438,-0.19544,0.26076,0.24111,0.17235,0.17833
12.07938,0.23295,1.03099,0.21498,0.13848,-0.19278,0.26410,0.23797,0.17230,0.17530
12.09131,0.22480,1.02851,0.21160,0.15016,-0.19132,0.26707,0.23359,0.17107,0.17277
12.10323,0.21894,1.02710,0.20985,0.15916,-0.18951,0.26969,0.22796,0.16880,0.17219
12.11516,0.21203,1.02458,0.20858,0.16164,-0.18849,0.27267,0.22093,0.16597,0.17283
12.12708,0.20784,1.02156,0.20837,0.15912,-0.18620,0.27654,0.21473,0.16313,0.17338
12.13900,0.20445,1.01893,0.21065,0.15606,-0.18749,0.28053,0.20783,0.15942,0.17537
12.15093,0.20378,1.01705,0.21222,0.14661,-0.19062,0.28420,0.20098,0.15626,0.17837
12.16285,0.20374,1.01298,0.21593,0.13286,-0.19466,0.28871,0.19509,0.15276,0.18119
12.17478,0.20564,1.01461,0.21885,0.12136,-0.19955,0.29374,0.19084,0.15072,0.18451
12.18670,0.20946,1.01173,0.22267,0.10832,-0.20199,0.29807,0.18738,0.14863,0.18779
12.19862,0.21389,1.01187,0.22834,0.09170,-0.21032,0.30222,0.18428,0.14717,0.19094
12.21055,0.21786,1.00962,0.23156,0.07933,-0.21490,0.30662,0.18272,0.14640,0.19516
12.22247,0.22250,1.00944,0.23591,0.07270,-0.21787,0.30893,0.18223,0.14688,0.19822
12.23439,0.22732,1.00806,0.24109,0.06511,-0.21952,0.31078,0.18139,0.14700,0.19974
12.24632,0.23079,1.00620,0.24539,0.06486,-0.22337,0.31056,0.18217,0.14777,0.20068
12.25824,0.23418,1.00425,0.25098,0.06935,-0.22141,0.30859,0.18252,0.14897,0.20057
12.27017,0.23655,0.99904,0.25374,0.07423,-0.22040,0.30562,0.18302,0.14947,0.19855
12.28209,0.23705,0.99485,0.25654,0.08640,-0.21517,0.30216,0.18293,0.15022,0.19376
12.29401,0.23792,0.98894,0.25841,0.10050,-0.21187,0.29871,0.18479,0.15024,0.18825
12.30594,0.23719,0.98171,0.25691,0.11257,-0.20744,0.29474,0.18604,0.15128,0.18205
12.31786,0.23752,0.97458,0.25205,0.12362,-0.20317,0.29094,0.18686,0.15176,0.17447
12.32979,0.23762,0.96614,0.24797,0.13447,-0.20339,0.28656,0.18792,0.15149,0.16760
12.34171,0.23873,0.95698,0.24058,0.14001,-0.19766,0.28412,0.18895,0.15210,0.16139
12.35363,0.23865,0.94815,0.23154,0.14059,-0.19611,0.27976,0.19078,0.15186,0.15638
12.36556,0.24090,0.94129,0.21986,0.13804,-0.19738,0.27633,0.19215,0.15200,0.15184
12.37748,0.24505,0.93335,0.20927,0.13131,-0.19713,0.27252,0.19409,0.15208,0.14937
12.38941,0.24930,0.92561,0.20107,0.12549,-0.20014,0.26785,0.19728,0.15105,0.14917
12.40133,0.25331,0.91693,0.19073,0.11344,-0.19960,0.26369,0.19891,0.14964,0.14964
12.41325,0.25874,0.90928,0.18342,0.10276,-0.19811,0.25798,0.20216,0.14792,0.15091
12.42518,0.26344,0.90144,0.17675,0.09514,-0.19889,0.25371,0.20620,0.14565,0.15348
12.43710,0.26929,0.89302,0.17343,0.08636,-0.19601,0.24984,0.20942,0.14261,0.15557
12.44902,0.27228,0.88386,0.17289,0.08152,-0.19218,0.24741,0.21245,0.13906,0.15673
12.46095,0.27462,0.87865,0.17348,0.07919,-0.18920,0.24471,0.21371,0.13647,0.15690
12.47287,0.27559,0.87088,0.17838,0.07827,-0.18487,0.24446,0.21373,0.13342,0.15593
12.48480,0.27694,0.86573,0.18382,0.07684,-0.18111,0.24601,0.21309,0.13121,0.15443
12.49672,0.27627,0.86129,0.19154,0.07936,-0.17463,0.25058,0.21056,0.12884,0.15215
12.50864,0.27562,0.85671,0.19777,0.08237,-0.16882,0.25599,0.20574,0.12692,0.14910
12.52057,0.27383,0.85357,0.20541,0.08670,-0.16478,0.26265,0.20005,0.12558,0.14664
12.53249,0.27330,0.85330,0.21115,0.09117,-0.15903,0.27006,0.19320,0.12328,0.14368
12.54442,0.27108,0.85396,0.21701,0.09691,-0.15322,0.27648,0.18638,0.12229,0.14150
12.55634,0.26959,0.85760,0.21982,0.10356,-0.14997,0.28286,0.18037,0.12092,0.14083
12.56826,0.26822,0.86265,0.22372,0.10674,-0.14646,0.28827,0.17359,0.11909,0.14012
12.58019,0.26768,0.86710,0.22445,0.11513,-0.14365,0.29313,0.16862,0.11779,0.13962
12.59211,0.26571,0.87567,0.22361,0.12081,-0.14365,0.29602,0.16487,0.11544,0.13970
12.60404,0.26502,0.88500,0.22237,0.12504,-0.14518,0.29992,0.16197,0.11446,0.14005
12.61596,0.26278,0.89490,0.22104,0.12716,-0.14705,0.30139,0.16108,0.11339,0.14038
12.62788,0.26220,0.90477,0.22056,0.12818,-0.15020,0.30316,0.16182,0.11192,0.13959
12.63981,0.25975,0.91566,0.22125,0.12571,-0.15527,0.30363,0.16332,0.11145,0.13955
12.65173,0.25908,0.92598,0.22073,0.12309,-0.15979,0.30334,0.16535,0.11095,0.13830
12.66366,0.25837,0.93462,0.22381,0.11813,-0.15961,0.30082,0.16889,0.11024,0.13715
12.67558,0.25902,0.94223,0.22741,0.10951,-0.16194,0.29740,0.17307,0.11049,0.13613
12.68750,0.25917,0.94800,0.22914,0.09971,-0.16269,0.29077,0.17623,0.11069,0.13495
12.69943,0.25933,0.95270,0.23220,0.09277,-0.16084,0.28392,0.17966,0.11087,0.13456
12.71135,0.26030,0.95656,0.23803,0.08542,-0.16087,0.27618,0.18347,0.11167,0.13529
12.72327,0.26057,0.95878,0.24146,0.07837,-0.15816,0.26722,0.18689,0.11169,0.13654
12.73520,0.26226,0.96083,0.24444,0.07582,-0.15777,0.25941,0.19029,0.11258,0.13841
12.74712,0.26141,0.96040,0.24508,0.07355,-0.16424,0.25085,0.19422,0.11478,0.14080
12.75905,0.26121,0.96180,0.24736,0.07132,-0.16746,0.24460,0.19651,0.11585,0.14303
12.77097,0.26297,0.96012,0.24751,0.07227,-0.17324,0.24034,0.19950,0.11900,0.14623
12.78289,0.26107,0.95841,0.24757,0.07322,-0.18190,0.23852,0.20259,0.12109,0.14938
12.79482,0.26081,0.95537,0.24770,0.07455,-0.18999,0.23826,0.20539,0.12427,0.15339
12.80674,0.25961,0.95076,0.24503,0.07431,-0.19836,0.23774,0.20643,0.12638,0.15707
12.81867,0.25727,0.94693,0.24466,0.07576,-0.20784,0.23835,0.20852,0.12734,0.16226
12.83059,0.25642,0.94374,0.24502,0.07691,-0.21073,0.24145,0.21050,0.12833,0.16812
12.84251,0.25577,0.94095,0.24292,0.07880,-0.21529,0.24186,0.21128,0.12907,0.17561
12.85444,0.25496,0.93840,0.24231,0.07939,-0.21467,0.24361,0.21043,0.12876,0.18187
12.86636,0.25604,0.93585,0.24293,0.07650,-0.21215,0.24482,0.20939,0.12746,0.19091
12.87829,0.25601,0.93705,0.24495,0.07935,-0.20568,0.24494,0.20677,0.12593,0.19845
12.89021,0.25790,0.94051,0.24708,0.08112,-0.19613,0.24489,0.20341,0.12286,0.20695
12.90213,0.25810,0.94313,0.24915,0.08016,-0.18474,0.24519,0.19971,0.11880,0.21303
12.91406,0.25865,0.94818,0.25327,0.07972,-0.17126,0.24504,0.19466,0.11458,0.21736
12.92598,0.25857,0.95392,0.25969,0.08091,-0.15790,0.24398,0.18800,0.10936,0.22065
12.93790,0.25795,0.96070,0.26325,0.07972,-0.14426,0.24499,0.18229,0.10329,0.21962
12.94983,0.25651,0.96726,0.26794,0.07956,-0.13181,0.24555,0.17592,0.09870,0.21725
12.96175,0.25307,0.96994,0.27178,0.08056,-0.12116,0.24799,0.17143,0.09353,0.21169
12.97368,0.24930,0.97562,0.27186,0.07989,-0.11260,0.25151,0.16764,0.09063,0.20532
12.98560,0.24433,0.97947,0.27394,0.07994,-0.10901,0.25592,0.16442,0.08906,0.19785
12.99752,0.23850,0.98165,0.27131,0.08188,-0.11048,0.26169,0.16192,0.08776,0.18971
13.00945,0.23473,0.98495,0.26922,0.08782,-0.11404,0.26883,0.16235,0.08827,0.18185
13.02137,0.22972,0.98596,0.26540,0.09466,-0.12214,0.27674,0.16416,0.09045,0.17593
13.03330,0.22660,0.98711,0.26138,0.10258,-0.13425,0.28555,0.16690,0.09307,0.17052
13.04522,0.22525,0.98644,0.25781,0.11386,-0.14815,0.29360,0.17163,0.09657,0.16473
13.05714,0.22361,0.98349,0.25525,0.12430,-0.16258,0.30142,0.17533,0.10098,0.16186
13.06907,0.22556,0.97941,0.25263,0.13617,-0.17725,0.30642,0.18008,0.10516,0.15926
13.08099,0.22746,0.97523,0.24930,0.14974,-0.19292,0.31145,0.18645,0.11029,0.15746
13.09292,0.22993,0.97015,0.24737,0.15951,-0.20596,0.31311,0.19156,0.11422,0.15651
13.10484,0.23337,0.96221,0.24743,0.16810,-0.21530,0.31348,0.19653,0.11921,0.15562
13.11676,0.23643,0.95242,0.24653,0.17317,-0.22509,0.31484,0.20030,0.12372,0.15484
13.12869,0.23835,0.94476,0.24601,0.17784,-0.23038,0.31224,0.20228,0.12917,0.15575
13.14061,0.23925,0.93811,0.24375,0.17722,-0.23335,0.31179,0.20458,0.13409,0.15494
13.15254,0.23830,0.93138,0.24321,0.17507,-0.23298,0.30957,0.20397,0.13962,0.15523
13.16446,0.23520,0.92512,0.24285,0.17214,-0.23062,0.30827,0.20373,0.14348,0.15564
13.17638,0.23193,0.92143,0.24417,0.16272,-0.22294,0.30739,0.20268,0.14760,0.15512
13.18831,0.22673,0.91827,0.24678,0.15391,-0.21618,0.30535,0.19995,0.15109,0.15535
13.20023,0.22116,0.91953,0.25011,0.14506,-0.20710,0.30443,0.19763,0.15396,0.15447
13.21215,0.21686,0.92094,0.25660,0.13265,-0.20006,0.30174,0.19314,0.15564,0.15197
13.22408,0.21382,0.92482,0.26233,0.12168,-0.19079,0.29802,0.18890,0.15580,0.15026
13.23600,0.21363,0.92901,0.26999,0.11107,-0.18701,0.29274,0.18464,0.15577,0.14735
13.24793,0.21389,0.93321,0.27708,0.10138,-0.18518,0.28604,0.17984,0.15507,0.14543
13.25985,0.21766,0.93770,0.28370,0.08744,-0.18527,0.27978,0.17502,0.15372,0.14258
13.27177,0.22056,0.94327,0.28784,0.07529,-0.18617,0.27466,0.17141,0.15097,0.14042
13.28370,0.22590,0.94988,0.29337,0.06600,-0.19042,0.26883,0.16875,0.14865,0.13930
13.29562,0.22942,0.95835,0.29416,0.05721,-0.19686,0.26334,0.16738,0.14669,0.13874
13.30755,0.23152,0.96601,0.29444,0.04820,-0.20358,0.26187,0.16799,0.14516,0.13891
13.31947,0.23217,0.97224,0.29302,0.04144,-0.20943,0.26115,0.16978,0.14382,0.13955
13.33139,0.23097,0.97876,0.29079,0.03882,-0.21483,0.26281,0.17346,0.14224,0.14089
13.34332,0.22648,0.98799,0.28783,0.03820,-0.21776,0.26572,0.17808,0.14105,0.14281
13.35524,0.22098,0.99653,0.28702,0.03863,-0.21879,0.27063,0.18448,0.14012,0.14504
13.36717,0.21298,1.00291,0.28707,0.04119,-0.22223,0.27670,0.19141,0.13974,0.14773
13.37909,0.20489,1.01125,0.28461,0.04564,-0.21887,0.28203,0.19890,0.13883,0.14924
13.39101,0.19782,1.01506,0.28488,0.05018,-0.21852,0.28827,0.20650,0.13903,0.15167
13.40294,0.19252,1.02123,0.28536,0.05697,-0.21862,0.29385,0.21250,0.13849,0.15337
13.41486,0.18981,1.02530,0.28407,0.06477,-0.21556,0.29966,0.21670,0.13824,0.15533
13.42678,0.19034,1.02907,0.28265,0.07151,-0.21588,0.30412,0.22062,0.13876,0.15641
13.43871,0.19376,1.02969,0.28155,0.08133,-0.21434,0.30711,0.22161,0.13903,0.15737
13.45063,0.19890,1.03015,0.27853,0.09038,-0.21207,0.30745,0.22146,0.14113,0.15845
13.46256,0.20679,1.03172,0.27449,0.10343,-0.20874,0.30777,0.21835,0.14179,0.15981
13.47448,0.21621,1.03170,0.27199,0.11412,-0.20523,0.30619,0.21341,0.14380,0.16018
13.48640,0.22571,1.02888,0.26953,0.12419,-0.20171,0.30269,0.20670,0.14512,0.16096
13.49833,0.23435,1.02773,0.26620,0.13605,-0.19444,0.29768,0.19975,0.14622,0.16146
13.51025,0.24258,1.02195,0.26400,0.14325,-0.18761,0.29127,0.19257,0.14712,0.16206
13.52218,0.24724,1.01509,0.26364,0.15058,-0.17847,0.28469,0.18443,0.14684,0.16375
13.53410,0.25115,1.00546,0.26466,0.15051,-0.17225,0.27806,0.17770,0.14663,0.16381
13.54602,0.25131,0.99609,0.26422,0.14759,-0.16604,0.27346,0.17068,0.14459,0.16510
13.55795,0.24968,0.98310,0.26588,0.14014,-0.15963,0.27029,0.16357,0.14091,0.16605
13.56987,0.24577,0.96945,0.26748,0.12639,-0.15346,0.26885,0.15775,0.13663,0.16845
13.58180,0.24120,0.95582,0.26777,0.10834,-0.15008,0.26991,0.15115,0.13125,0.17030
13.59372,0.23551,0.94219,0.27219,0.08646,-0.14923,0.27041,0.14598,0.12585,0.17401
13.60564,0.23207,0.93197,0.27374,0.06267,-0.14761,0.27336,0.13891,0.11958,0.17751
13.61757,0.22583,0.92220,0.27548,0.03788,-0.15059,0.27557,0.13224,0.11378,0.18031
13.62949,0.22187,0.91433,0.27886,0.01432,-0.15223,0.27874,0.12625,0.10851,0.18225
13.64142,0.21909,0.90867,0.28078,-0.00560,-0.15822,0.27928,0.12196,0.10398,0.18447
13.65334,0.21608,0.90352,0.28200,-0.01842,-0.16112,0.27712,0.11732,0.10134,0.18496
13.66526,0.21450,0.89969,0.28306,-0.02729,-0.16679,0.27355,0.11527,0.09886,0.18437
13.67719,0.21351,0.89796,0.28315,-0.02996,-0.17212,0.26772,0.11382,0.09843,0.18239
13.68911,0.21186,0.89573,0.28045,-0.02511,-0.17833,0.25825,0.11456,0.09794,0.17837
13.70103,0.21198,0.89513,0.27858,-0.01911,-0.18442,0.24859,0.11656,0.09916,0.17346
13.71296,0.21101,0.89572,0.27430,-0.00566,-0.18895,0.23710,0.11914,0.10045,0.16723
13.72488,0.20995,0.89520,0.26908,0.00872,-0.19158,0.22414,0.12298,0.10160,0.16139
13.73681,0.20908,0.89461,0.26145,0.02220,-0.19167,0.21129,0.12727,0.10232,0.15545
13.74873,0.20704,0.89519,0.25595,0.03903,-0.19452,0.19973,0.13192,0.10302,0.15095
13.76065,0.20554,0.89634,0.25210,0.05343,-0.19855,0.18767,0.13679,0.10226,0.14838
13.77258,0.20429,0.89603,0.24513,0.06053,-0.19843,0.17839,0.14144,0.10080,0.14702
13.78450,0.20282,0.89642,0.24210,0.06437,-0.20083,0.17228,0.14549,0.09811,0.14824
13.79643,0.20442,0.89483,0.23745,0.06570,-0.20625,0.16865,0.15051,0.09501,0.15118
13.80835,0.20583,0.89439,0.23672,0.05948,-0.21211,0.16830,0.15529,0.09240,0.15571
13.82027,0.20867,0.88894,0.23379,0.05337,-0.22106,0.16988,0.16053,0.08960,0.16053
13.83220,0.21295,0.88493,0.23505,0.04521,-0.23081,0.17407,0.16459,0.08675,0.16690
13.84412,0.21797,0.87866,0.23588,0.03153,-0.24168,0.18154,0.16975,0.08541,0.17249
13.85605,0.22413,0.87210,0.23809,0.02230,-0.25390,0.18984,0.17509,0.08602,0.17763
13.86797,0.23069,0.86651,0.23741,0.01427,-0.26590,0.19972,0.18013,0.08690,0.18131
13.87989,0.23857,0.86038,0.23694,0.00570,-0.27337,0.21047,0.18397,0.08987,0.18381
13.89182,0.24489,0.85591,0.23608,0.00001,-0.28200,0.22180,0.18705,0.09353,0.18555
13.90374,0.25131,0.85204,0.23174,-0.00385,-0.29029,0.23231,0.19077,0.09834,0.18597
13.91566,0.25495,0.85065,0.22719,-0.00567,-0.29211,0.24272,0.19206,0.10273,0.18572
13.92759,0.25842,0.84771,0.22105,-0.00779,-0.29339,0.25137,0.19273,0.10743,0.18525
13.93951,0.25761,0.84768,0.21349,-0.00768,-0.29349,0.25817,0.19410,0.11175,0.18430
13.95144,0.25686,0.84772,0.20659,-0.00485,-0.28771,0.26302,0.19484,0.11627,0.18361
13.96336,0.25391,0.84696,0.19825,-0.00308,-0.28465,0.26375,0.19385,0.11991,0.18316
13.97528,0.25193,0.84697,0.19003,0.00040,-0.27891,0.26265,0.19452,0.12386,0.18280
13.98721,0.24787,0.84899,0.18429,0.00652,-0.27620,0.25872,0.19435,0.12727,0.18217
13.99913,0.24453,0.84880,0.17689,0.00988,-0.27204,0.25391,0.19485,0.13142,0.18303
14.01106,0.24302,0.85003,0.17317,0.02000,-0.27172,0.24698,0.19495,0.13532,0.18302
14.02298,0.24051,0.85041,0.17057,0.02609,-0.27359,0.23983,0.19580,0.13955,0.18204
14.03490,0.23969,0.85027,0.16609,0.03398,-0.27885,0.23414,0.19417,0.14244,0.18149
14.04683,0.24195,0.85050,0.16593,0.03776,-0.28589,0.22790,0.19425,0.14607,0.18087
14.05875,0.24348,0.84981,0.16151,0.04348,-0.29540,0.22547,0.19506,0.14863,0.18057
14.07068,0.24720,0.84696,0.16009,0.04856,-0.30664,0.22318,0.19466,0.14950,0.17914
14.08260,0.24913,0.84527,0.16050,0.05234,-0.31928,0.22352,0.19408,0.15049,0.17841
14.09452,0.25230,0.84000,0.15949,0.05487,-0.32998,0.22398,0.19502,0.14973,0.17827
14.10645,0.25544,0.83527,0.15789,0.05648,-0.34262,0.22616,0.19657,0.14939,0.17779
14.11837,0.25663,0.83131,0.15780,0.05923,-0.35371,0.22854,0.19683,0.14744,0.17737
14.13029,0.25903,0.82522,0.15650,0.06005,-0.36171,0.23200,0.19805,0.14596,0.17660
14.14222,0.25913,0.81818,0.15834,0.06092,-0.36942,0.23348,0.19878,0.14405,0.17695
14.15414,0.25933,0.81416,0.16037,0.06243,-0.37092,0.23652,0.19951,0.14229,0.17573
14.16607,0.25702,0.80951,0.16410,0.05855,-0.37237,0.23832,0.20063,0.14080,0.17470
14.17799,0.25393,0.80368,0.16526,0.06047,-0.37284,0.24088,0.19942,0.14041,0.17444
14.18991,0.25161,0.79978,0.16973,0.06328,-0.37031,0.24198,0.19847,0.14050,0.17297
14.20184,0.24626,0.79674,0.17370,0.06551,-0.36330,0.24514,0.19637,0.14292,0.17257
14.21376,0.23850,0.79402,0.17757,0.06883,-0.35992,0.24773,0.19438,0.14589,0.17133
14.22569,0.23208,0.79121,0.18097,0.07457,-0.35287,0.25207,0.19353,0.14922,0.17061
14.23761,0.22537,0.78845,0.18484,0.08077,-0.34658,0.25574,0.19175,0.15415,0.16974
14.24953,0.21940,0.78463,0.18746,0.09012,-0.34126,0.26150,0.19043,0.15934,0.16959
14.26146,0.21430,0.78235,0.18948,0.09736,-0.33240,0.26622,0.19055,0.16505,0.16875
14.27338,0.21045,0.77988,0.19167,0.10939,-0.32933,0.27275,0.19247,0.16970,0.16910
14.28531,0.20757,0.77656,0.19379,0.12043,-0.32434,0.27905,0.19492,0.17389,0.16921
14.29723,0.20670,0.77336,0.19488,0.13679,-0.32139,0.28584,0.19804,0.17811,0.16914
14.30915,0.20708,0.77318,0.19607,0.15073,-0.31958,0.29278,0.20160,0.18111,0.16994
14.32108,0.20933,0.77245,0.19730,0.16355,-0.31883,0.29972,0.20490,0.18438,0.17114
14.33300,0.21151,0.77259,0.19926,0.17819,-0.31956,0.30664,0.20770,0.18639,0.17271
14.34493,0.21493,0.77359,0.20011,0.19337,-0.32123,0.31201,0.21195,0.18872,0.17419
14.35685,0.21806,0.77479,0.20031,0.20238,-0.32083,0.31604,0.21345,0.19018,0.17516
14.36877,0.22049,0.77492,0.20231,0.20864,-0.32056,0.31936,0.21566,0.19085,0.17611
14.38070,0.22138,0.77638,0.20170,0.21144,-0.32337,0.32072,0.21608,0.19195,0.17651
